Hospital_Name,Hospital_Address,Opening_Hour,Hospital_Phone,Latitude,Longitude,Hospital_Si,Hospital_Gu
따스한동물병원,경기 용인시 기흥구 구성로279번길 17,등록된 정보가 없습니다,031-8013-0075,37.29109338,127.1411632,경기,용인시
예일동물병원,서울 관악구 봉천로 232 2층,등록된 정보가 없습니다,02-832-0081,37.48926449,126.92723,서울,관악구
토평동물병원,경기 구리시 장자대로 80,등록된 정보가 없습니다,031-566-5800,37.58727955,127.1393998,경기,구리시
시티동물병원,경기 구리시 이문안로 15,등록된 정보가 없습니다,031-555-7588,37.59208933,127.1329856,경기,구리시
래플즈 동물병원,경기 구리시 동구릉로 120,등록된 정보가 없습니다,031-563-7582,37.60980565,127.1369486,경기,구리시
사랑우리애동물병원,경기 구리시 동구릉로 99,등록된 정보가 없습니다,031-569-7582,37.60880303,127.1349104,경기,구리시
하일동물병원,경기 구리시 경춘로 200 205호,공휴일,031-522-5107,37.60014835,127.1372974,경기,구리시
애니케어동물병원,경기 구리시 벌말로 104 2층, 매일 10:00 ~ 15:00,031-567-7589,37.58588359,127.1479574,경기,구리시
내친구동물병원,경기 구리시 이문안로 105,등록된 정보가 없습니다,031-568-0075,37.59182973,127.1432447,경기,구리시
안심동물의료센터,경기 구리시 검배로 61 1층,등록된 정보가 없습니다,031-569-8875,37.59675191,127.1456209,경기,구리시
보드미동물병원,경기 구리시 갈매중앙로55번길 107 1층,등록된 정보가 없습니다,031-572-7571,37.6307704,127.1164349,경기,구리시
갈매동물병원,경기 구리시 갈매중앙로 70 이룸넘버원리치안 202호, 매일 10:00 ~ 19:00,031-529-5088,37.63053607,127.1171414,경기,구리시
소망동물의료센터,경기 구리시 경춘북로 252 아이파크애비뉴 상가 C동 1층, 매일 10:00 ~ 21:00,031-572-2852,37.63381259,127.1183227,경기,구리시
웰니스동물병원 엘마트구리점,경기 구리시 동구릉로136번길 57 2층, 매일 10:00 ~ 18:30,031-565-5275,37.61313887,127.1409183,경기,구리시
건국동물병원,경기 구리시 이문안로 27,등록된 정보가 없습니다,031-567-7588,37.59241183,127.1343853,경기,구리시
펫가든동물병원,경기 구리시 동구릉로136번길 57,등록된 정보가 없습니다,등록된 정보가 없습니다,37.61313887,127.1409183,경기,구리시
보담동물병원,서울 중랑구 용마산로 434 청파빌딩 1층, 월~금 09:00 ~ 19:00 · 휴게시간 월~토 12:30 ~ 13:30,02-494-7775,37.58995917,127.0973768,서울,중랑구
다산동물병원,경기 남양주시 경춘로 380 대진빌딩 1층, 월~금 09:30 ~ 20:00,031-511-0304,37.60525263,127.1566245,경기,남양주시
진서동물병원,서울 중랑구 신내로10길 7, 월~금 09:00 ~ 19:00 · 휴게시간 월~금 13:00 ~ 14:00,02-432-7530,37.60469192,127.0959287,서울,중랑구
참사랑동물병원,경기 남양주시 도농로 32,등록된 정보가 없습니다,031-512-3200,37.60941181,127.1600191,경기,남양주시
행복이있는동물병원,서울 중랑구 봉화산로 232, 월~금 10:00 ~ 19:00,02-433-3387,37.60786117,127.0985299,서울,중랑구
숲속동물병원,서울 중랑구 겸재로 207,등록된 정보가 없습니다,02-492-9303,37.58928427,127.0905536,서울,중랑구
하스펫탈동물병원,서울 중랑구 면목로 442-1 1층, 월~금 10:00 ~ 20:00,02-435-2275,37.59159126,127.0869534,서울,중랑구
다산봄동물병원,경기 남양주시 다산지금로 136,등록된 정보가 없습니다,031-551-1175,37.6008774,127.173521,경기,남양주시
스텔라 동물의료센터,경기 남양주시 다산중앙로123번길 22-8 리더스퀘어 3층 303-304호, 매일 10:00 ~ 19:00 · 휴게시간 매일 13:00 ~ 14:00,031-522-6675,37.62428932,127.1510311,경기,남양주시
혜원동물병원,서울 중랑구 면목로 341 1층,등록된 정보가 없습니다,02-439-8300,37.58217635,127.0881545,서울,중랑구
신내동물병원,서울 중랑구 봉화산로 103,등록된 정보가 없습니다,02-3422-0001,37.60274705,127.0857372,서울,중랑구
한국동물메디컬센터,서울 중랑구 겸재로 165,등록된 정보가 없습니다,02-2208-6788,37.58818583,127.0858996,서울,중랑구
도그플러스동물병원,서울 중랑구 신내로 201,등록된 정보가 없습니다,02-3421-9075,37.61598391,127.0935974,서울,중랑구
하니동물병원,서울 중랑구 신내로 225,등록된 정보가 없습니다,02-3422-0977,37.61696711,127.0913608,서울,중랑구
면목동물병원,서울 중랑구 사가정로 363,등록된 정보가 없습니다,02-437-7579,37.58119574,127.084911,서울,중랑구
주연동물병원,서울 중랑구 면목로 273,등록된 정보가 없습니다,02-2207-9931,37.57730946,127.0857007,서울,중랑구
고덕고래힐동물병원,"서울 강동구 아리수로50길 50 고덕래미안힐스테이트 상가 2층 212호, 213호", 월~토 10:00 ~ 22:00,02-441-5515,37.55768914,127.1486002,서울,강동구
로얄에이알씨 중화지점,서울 중랑구 망우로 247 로얄스포츠센터 지하1층,등록된 정보가 없습니다,02-2208-3232,37.59532179,127.0795771,서울,중랑구
레미동물병원,서울 중랑구 동일로 593,등록된 정보가 없습니다,02-470-4707,37.58334858,127.0794645,서울,중랑구
진정훈동물병원,서울 중랑구 봉화산로 39-1 2층, 매일 10:00 ~ 17:00 · 휴게시간 매일 13:00 ~ 14:00,02-2207-0073,37.60179083,127.078752,서울,중랑구
한국동물영상의학센터,서울 중랑구 망우로 241,등록된 정보가 없습니다,등록된 정보가 없습니다,37.59503781,127.0794248,서울,중랑구
돌봄동물병원,"서울 강동구 고덕로 133 롯데캐슬퍼스트아파트 상가동 212,213호", 매일 10:00 ~ 14:00,02-426-2775,37.55525285,127.1403472,서울,강동구
정동물병원,서울 강동구 상암로 64,등록된 정보가 없습니다,02-474-7588,37.54879561,127.1302565,서울,강동구
중랑차동물병원,서울 중랑구 중랑천로 81,등록된 정보가 없습니다,02-433-0787,37.59244335,127.0726669,서울,중랑구
미드미동물의료센터,서울 강동구 양재대로 1588,등록된 정보가 없습니다,02-6497-7582,37.54727169,127.1436709,서울,강동구
암사동물병원,서울 강동구 올림픽로 793,등록된 정보가 없습니다,02-3426-5079,37.55200878,127.1279194,서울,강동구
올바른동물병원,서울 강동구 올림픽로 787,등록된 정보가 없습니다,02-428-1661,37.55154543,127.1277234,서울,강동구
중곡동물병원,서울 광진구 긴고랑로 47, 매일 10:00 ~ 18:00 · 휴게시간 매일 13:00 ~ 14:00,02-462-5595,37.56274482,127.08157,서울,광진구
아이안 동물의료센터,"서울 강동구 고덕로 262 고덕역 효성해링턴타워 더퍼스트 1층 122, 123호", 매일 10:00 ~ 20:00 · 휴게시간 매일 13:00 ~ 14:00,02-441-2202,37.55466766,127.1546222,서울,강동구
사랑이있는동물병원,서울 강동구 구천면로 446,등록된 정보가 없습니다,02-428-7893,37.54927571,127.1477467,서울,강동구
미사숲동물의료센터,경기 하남시 미사강변대로 222,등록된 정보가 없습니다,031-791-7579,37.56951522,127.1842218,경기,하남시
박철환동물병원,서울 동대문구 사가정로 221,등록된 정보가 없습니다,02-2244-7479,37.57891917,127.0696952,서울,동대문구
가온동물병원,서울 강동구 상일로 153 1층, 매일 10:00 ~ 21:00,02-6953-7512,37.56066757,127.1704627,서울,강동구
센트럴동물병원,서울 강동구 고덕로 399 고덕센트럴푸르지오 메가스퀘어 225호, 월~금 10:00 ~ 20:00 · 휴게시간 월~금 13:00 ~ 14:00,02-3428-0045,37.55744052,127.1696789,서울,강동구
용마동물병원,서울 광진구 용마산로 66,등록된 정보가 없습니다,02-446-2349,37.5595406,127.0878605,서울,광진구
늘사랑동물병원,서울 강동구 고덕로 162,등록된 정보가 없습니다,02-442-2223,37.55452789,127.1433608,서울,강동구
아프리카동물병원,서울 강동구 아리수로 421 MIDC빌딩 101호, 매일 10:00 ~ 19:00,02-426-7722,37.56463011,127.1740715,서울,강동구
미래동물병원,서울 노원구 공릉로 168,등록된 정보가 없습니다,02-949-5975,37.62499145,127.0799903,서울,노원구
스마일플러스 동물병원,서울 노원구 동일로 1051,등록된 정보가 없습니다,02-976-7582,37.62381219,127.0732666,서울,노원구
스타동물병원,경기 남양주시 별내2로 64 센타프라자 2층 202호, 월~금 09:30 ~ 19:00,031-528-8575,37.64643719,127.1248654,경기,남양주시
사랑동물병원,서울 강동구 천중로49길 4 1층, 매일 10:00 ~ 19:00,02-6403-1750,37.54117207,127.1430376,서울,강동구
방주 종합동물병원,서울 광진구 능동로 334,등록된 정보가 없습니다,02-454-9975,37.55932408,127.080938,서울,광진구
바론동물의료센터,서울 동대문구 이문로 136 KCC이문웰츠타워 2층 208호, 월~토 10:00 ~ 20:00,02-965-0075,37.59848092,127.0618727,서울,동대문구
페테리안 동물병원,"경기 하남시 미사강변대로226번길 48 201호 (망월동, 에이플러스구산프라자)", 월~금 09:00 ~ 19:00,031-791-0306,37.56968317,127.1859425,경기,하남시
강동동물병원,서울 강동구 양재대로 1532,등록된 정보가 없습니다,02-472-7343,37.54236704,127.1419373,서울,강동구
두루동물병원,서울 강동구 구천면로 498-1,공휴일,02-442-7772,37.54901135,127.1536753,서울,강동구
수피아동물병원,서울 노원구 동일로192길 87 1층,공휴일,02-971-7511,37.62766764,127.0775759,서울,노원구
아차산동물병원,서울 광진구 천호대로 663,등록된 정보가 없습니다,02-452-7580,37.55181311,127.0902491,서울,광진구
태양동물병원,서울 성북구 돌곶이로 31,등록된 정보가 없습니다,02-969-0075,37.60702742,127.0606919,서울,성북구
애니케어동물병원,서울 동대문구 이문로 80,등록된 정보가 없습니다,02-967-0877,37.59405154,127.058908,서울,동대문구
미사서울동물병원,경기 하남시 미사강변남로 45 골든브릿지상가 2층 211호,등록된 정보가 없습니다,031-795-6060,37.56014966,127.186621,경기,하남시
피카소동물병원,서울 강동구 고덕로83길 32,등록된 정보가 없습니다,등록된 정보가 없습니다,37.55849908,127.1688182,서울,강동구
별내동물병원,경기 남양주시 별내중앙로 84 동익미라벨 3903동 14호,등록된 정보가 없습니다,031-575-0059,37.65020177,127.1206269,경기,남양주시
시온동물병원,서울 강동구 천호대로 1057 오피스텔트레벨B 104호,등록된 정보가 없습니다,02-476-8275,37.5372532,127.1295038,서울,강동구
세종동물병원,서울 강동구 구천면로 237,등록된 정보가 없습니다,02-484-8414,37.54173223,127.1304195,서울,강동구
한결동물병원,"경기 하남시 아리수로 570 1층 1090, 1091호"," 월,화,수,금 10:00 ~ 21:00 · 휴게시간 월,화,수,금,토,일 13:00 ~ 14:00",031-8027-8080,37.56681503,127.190411,경기,하남시
대학동물병원,서울 성북구 화랑로 299 한일 노벨리아시티 210호, 월~금 09:00 ~ 19:00,02-918-3344,37.6136536,127.0608101,서울,성북구
엔젤동물병원,서울 노원구 동일로 1104,등록된 정보가 없습니다,02-977-0275,37.62849889,127.0718707,서울,노원구
주양동물병원,서울 강동구 고덕로62길 55,등록된 정보가 없습니다,등록된 정보가 없습니다,37.55239614,127.153459,서울,강동구
도담동물병원,경기 하남시 미사강변대로 212 미사센트럴프라자 1층 111호,등록된 정보가 없습니다,031-791-5571,37.56863358,127.1847513,경기,하남시
현대동물병원,서울 강동구 구천면로 238,등록된 정보가 없습니다,02-488-3703,37.54167721,127.1308793,서울,강동구
나루동물병원,서울 광진구 아차산로 537-17,등록된 정보가 없습니다,02-457-7582,37.54296206,127.099659,서울,광진구
주주동물병원,서울 동대문구 사가정로 121,등록된 정보가 없습니다,02-2244-1081,37.57785721,127.0584906,서울,동대문구
GD 동물병원,서울 강동구 상일로 13,등록된 정보가 없습니다,02-429-8822,37.54824448,127.1731057,서울,강동구
뉴월드동물병원,서울 동대문구 한천로 94 1층,등록된 정보가 없습니다,02-2212-5233,37.56962402,127.0645252,서울,동대문구
팝애니랩,경기 남양주시 순화궁로 282 에이스하이엔드타워 1304호,등록된 정보가 없습니다,031-523-2730,37.65245034,127.1293088,경기,남양주시
열린종합동물병원,서울 강동구 양재대로 1508,등록된 정보가 없습니다,02-487-7575,37.54018856,127.1412929,서울,강동구
미사라온동물병원,경기 하남시 미사강변대로226번길 14 예스프라자 102호,등록된 정보가 없습니다,등록된 정보가 없습니다,37.56969312,127.1847094,경기,하남시
연두동물병원,서울 광진구 광나루로 524 1층, 월~금 10:00 ~ 19:30,02-455-0975,37.5447331,127.087688,서울,광진구
중앙동물병원,서울 성북구 돌곶이로 56,등록된 정보가 없습니다,02-967-0300,37.60891293,127.0592568,서울,성북구
예일동물병원,서울 광진구 자양로 265,등록된 정보가 없습니다,등록된 정보가 없습니다,37.5499149,127.0903498,서울,광진구
동물영상의학센터 나음고양이병원,"서울 강동구 천호대로 1171 4,5층",등록된 정보가 없습니다,등록된 정보가 없습니다,37.53412741,127.1414007,서울,강동구
김태화동물병원,서울 강동구 천호대로 1186 원경빌딩 1층 102호,매일 10:00 ~ 17:00 · 휴게시간 매일 13:00 ~ 14:00,02-486-4252,37.53399357,127.143234,서울,강동구
쥬라기동물병원,서울 광진구 광나루로 601, 월~토 09:00 ~ 19:00 · 휴게시간 월~토 13:00 ~ 14:00,02-455-7570,37.54207441,127.0952787,서울,광진구
성내동물병원,서울 강동구 풍성로 145,등록된 정보가 없습니다,02-484-5252,37.53125944,127.1281355,서울,강동구
별사랑동물병원,경기 남양주시 순화궁로 357 화성프라자 2층 207호,등록된 정보가 없습니다,등록된 정보가 없습니다,37.65856336,127.1247534,경기,남양주시
